,Initial Rule Trees
4967,"G[?,?](BLOOD_UREA_NITROGEN <= ? | SBP >= ?)"
4968,"(hr >= ?) U[?,?] (HEMOGLOBIN >= ?)"
4969,"G[?,?](CREATININE >= ? | death >= ?)"
4970,"G[?,?](O2_Flow <= ? | ICU_Pt_Days <= ?)"
4971,"G[?,?](Pulse <= ? | y <= ?)"
4972,"(n_edrk <= ?) U[?,?] (MAGNESIUM >= ?)"
4973,"(cosen <= ?) U[?,?] (y <= ?)"
4974,"G[?,?](LOS >= ? & O2_Flow <= ?)"
4975,"(y >= ?) U[?,?] (lds >= ?)"
4976,"G[?,?](GLUCOSE >= ? | O2_Flow <= ?)"
4977,"G[?,?](PLATELET_COUNT <= ? | s24_hr <= ?)"
4978,"G[?,?](POTASSIUM >= ? | direct >= ?)"
4979,"G[?,?](GLUCOSE >= ? -> hr <= ?)"
4980,"(MAGNESIUM >= ?) U[?,?] (Mort <= ?)"
4981,"G[?,?](SODIUM <= ? | Glasgow_Coma_Scale_Total <= ?)"
4982,"G[?,?](PLATELET_COUNT <= ? -> CHLORIDE <= ?)"
4983,"G[?,?](ICU_Pt_Days >= ? -> GLUCOSE <= ?)"
4984,"(s24_hr <= ?) U[?,?] (n_edrk <= ?)"
4985,"G[?,?](PLATELET_COUNT >= ? | PHOSPHORUS <= ?)"
4986,"(af <= ?) U[?,?] (s8_hr <= ?)"
4987,"G[?,?](y >= ? | O2_Flow >= ?)"
4988,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | GLUCOSE >= ?)"
4989,"G[?,?](direct <= ? -> BLOOD_UREA_NITROGEN <= ?)"
4990,"(dfa <= ?) U[?,?] (HEMOGLOBIN >= ?)"
4991,"(cosen >= ?) U[?,?] (Pulse >= ?)"
4992,"G[?,?](Mort <= ? -> MET >= ?)"
4993,"G[?,?](GLUCOSE <= ? -> CHLORIDE <= ?)"
4994,"G[?,?](Pulse >= ? & n_evts <= ?)"
4995,"(Pulse >= ?) U[?,?] (tte <= ?)"
4996,"G[?,?](Temp >= ? -> y <= ?)"
4997,"(Pulse <= ?) U[?,?] (dfa >= ?)"
4998,"(CALCIUM <= ?) U[?,?] (y >= ?)"
4999,"(dfa <= ?) U[?,?] (direct >= ?)"
5000,"G[?,?](Temp >= ? -> POTASSIUM >= ?)"
5001,"(tte >= ?) U[?,?] (death <= ?)"
5002,"(CREATININE <= ?) U[?,?] (Resp >= ?)"
5003,"G[?,?](Glasgow_Coma_Scale_Total <= ? | LOS >= ?)"
5004,"G[?,?](GLUCOSE <= ? -> direct >= ?)"
5005,"(CO2 >= ?) U[?,?] (hr <= ?)"
5006,"G[?,?](tte >= ? -> O2_Flow <= ?)"
5007,"F[?,?](Pulse >= ? & MET >= ?)"
5008,"(O2_Flow >= ?) U[?,?] (AF <= ?)"
5009,"G[?,?](CALCIUM <= ? -> Resp <= ?)"
5010,"(s24_edrk >= ?) U[?,?] (CALCIUM <= ?)"
5011,"G[?,?](death >= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
5012,"(HEMOGLOBIN >= ?) U[?,?] (CO2 >= ?)"
5013,"G[?,?](SODIUM >= ? | death <= ?)"
5014,"G[?,?](PLATELET_COUNT <= ? | SpO2 >= ?)"
5015,"(O2_Flow >= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
5016,"(s8_hr <= ?) U[?,?] (O2_Flow >= ?)"
5017,"G[?,?](Temp >= ? -> CREATININE <= ?)"
5018,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (SBP >= ?)"
5019,"G[?,?](O2_Flow <= ? | Glasgow_Coma_Scale_Total <= ?)"
5020,"G[?,?](tte <= ? | Mort >= ?)"
5021,"G[?,?](Pulse <= ? -> LOS <= ?)"
5022,"G[?,?](Mort >= ? | SBP <= ?)"
5023,"(AF <= ?) U[?,?] (lds <= ?)"
5024,"(tte <= ?) U[?,?] (AF >= ?)"
5025,"G[?,?](hr <= ? -> CALCIUM <= ?)"
5026,"(MET <= ?) U[?,?] (s8_hr <= ?)"
5027,"(lds <= ?) U[?,?] (cosen >= ?)"
5028,"(CREATININE <= ?) U[?,?] (CREATININE >= ?)"
5029,"(dfa >= ?) U[?,?] (CO2 >= ?)"
5030,"(HEMOGLOBIN >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
5031,"(direct <= ?) U[?,?] (tte <= ?)"
5032,"G[?,?](direct <= ? -> SBP >= ?)"
5033,"(CALCIUM >= ?) U[?,?] (HEMOGLOBIN >= ?)"
5034,"(Mort <= ?) U[?,?] (GLUCOSE >= ?)"
5035,"G[?,?](LOS <= ? | SODIUM >= ?)"
5036,"(s24_hr <= ?) U[?,?] (Resp >= ?)"
5037,"G[?,?](Temp >= ? -> Glasgow_Coma_Scale_Total <= ?)"
5038,"(dfa >= ?) U[?,?] (s8_edrk >= ?)"
5039,"(Mort <= ?) U[?,?] (af <= ?)"
5040,"G[?,?](death <= ? -> MET <= ?)"
5041,"G[?,?](ICU_Pt_Days <= ? -> hr <= ?)"
5042,"G[?,?](Mort <= ? & Temp >= ?)"
5043,"(s8_edrk <= ?) U[?,?] (death >= ?)"
5044,"G[?,?](s8_hr >= ? | Glasgow_Coma_Scale_Total <= ?)"
5045,"G[?,?](LOS <= ? | SBP >= ?)"
5046,"(SpO2 <= ?) U[?,?] (SBP >= ?)"
5047,"G[?,?](Glasgow_Coma_Scale_Total >= ? & death <= ?)"
5048,"(edrk >= ?) U[?,?] (SpO2 <= ?)"
5049,"G[?,?](CO2 <= ? -> Resp <= ?)"
5050,"G[?,?](ICU_Pt_Days >= ? | Mort <= ?)"
5051,"G[?,?](CREATININE <= ? | CALCIUM <= ?)"
5052,"G[?,?](n_evts >= ? -> n_edrk <= ?)"
5053,"G[?,?](HEMOGLOBIN >= ? -> Resp >= ?)"
5054,"G[?,?](CREATININE >= ? | n_evts <= ?)"
5055,"G[?,?](CREATININE <= ? -> MET <= ?)"
5056,"F[?,?](Glasgow_Coma_Scale_Total <= ? & death >= ?)"
5057,"G[?,?](Pulse <= ? -> direct >= ?)"
5058,"(GLUCOSE >= ?) U[?,?] (CO2 >= ?)"
5059,"(n_edrk <= ?) U[?,?] (CREATININE >= ?)"
5060,"G[?,?](Temp <= ? | BLOOD_UREA_NITROGEN >= ?)"
5061,"(s24_hr <= ?) U[?,?] (tte >= ?)"
5062,"(Resp >= ?) U[?,?] (SBP <= ?)"
5063,"(Temp >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
5064,"G[?,?](Resp >= ? | SODIUM >= ?)"
5065,"G[?,?](SpO2 >= ? & O2_Flow <= ?)"
5066,"(Resp >= ?) U[?,?] (SBP >= ?)"
5067,"G[?,?](CALCIUM >= ? -> SpO2 >= ?)"
5068,"G[?,?](O2_Flow >= ? | CO2 <= ?)"
5069,"(cosen >= ?) U[?,?] (hr >= ?)"
5070,"(y >= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
5071,"(s24_edrk <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
5072,"(Resp >= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
5073,"G[?,?](n_edrk <= ? | BLOOD_UREA_NITROGEN >= ?)"
5074,"G[?,?](s8_hr >= ? | tte >= ?)"
5075,"G[?,?](HEMOGLOBIN >= ? | PHOSPHORUS >= ?)"
5076,"G[?,?](Resp <= ? | direct <= ?)"
5077,"(s24_hr <= ?) U[?,?] (edrk <= ?)"
5078,"G[?,?](MAGNESIUM >= ? | CHLORIDE >= ?)"
5079,"(direct <= ?) U[?,?] (s8_edrk >= ?)"
5080,"G[?,?](y <= ? | MET >= ?)"
5081,"(direct <= ?) U[?,?] (edrk >= ?)"
5082,"(s24_hr <= ?) U[?,?] (CALCIUM >= ?)"
5083,"F[?,?](MET >= ? & tte <= ?)"
5084,"G[?,?](Pulse <= ? | MAGNESIUM >= ?)"
5085,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (CALCIUM <= ?)"
5086,"G[?,?](HEMOGLOBIN >= ? | Temp >= ?)"
5087,"(n_evts >= ?) U[?,?] (CO2 >= ?)"
5088,"G[?,?](PLATELET_COUNT >= ? | n_evts <= ?)"
5089,"(direct <= ?) U[?,?] (LOS <= ?)"
5090,"G[?,?](death <= ? -> O2_Flow >= ?)"
5091,"G[?,?](s8_hr <= ? | SpO2 <= ?)"
5092,"(ICU_Pt_Days >= ?) U[?,?] (LOS >= ?)"
5093,"(MET <= ?) U[?,?] (SpO2 <= ?)"
5094,"G[?,?](BLOOD_UREA_NITROGEN <= ? | CHLORIDE >= ?)"
5095,"G[?,?](POTASSIUM >= ? | ICU_Pt_Days >= ?)"
5096,"G[?,?](Pulse <= ? -> O2_Flow >= ?)"
5097,"(y <= ?) U[?,?] (HEMOGLOBIN >= ?)"
5098,"G[?,?](CALCIUM >= ? -> hr <= ?)"
5099,"G[?,?](death <= ? | GLUCOSE >= ?)"
5100,"G[?,?](O2_Flow <= ? -> hr <= ?)"
5101,"G[?,?](CREATININE <= ? | y <= ?)"
5102,"G[?,?](MET <= ? & n_evts <= ?)"
5103,"(Mort >= ?) U[?,?] (CREATININE <= ?)"
5104,"G[?,?](CREATININE <= ? -> MET >= ?)"
5105,"G[?,?](GLUCOSE >= ? | Glasgow_Coma_Scale_Total <= ?)"
5106,"F[?,?](O2_Flow >= ? & Glasgow_Coma_Scale_Total <= ?)"
5107,"G[?,?](CHLORIDE >= ? | LOS <= ?)"
5108,"G[?,?](SODIUM >= ? -> direct <= ?)"
5109,"G[?,?](ICU_Pt_Days <= ? | Temp <= ?)"
5110,"(s24_hr <= ?) U[?,?] (Pulse >= ?)"
5111,"G[?,?](BLOOD_UREA_NITROGEN <= ? | GLUCOSE >= ?)"
5112,"G[?,?](SpO2 <= ? -> CREATININE <= ?)"
5113,"G[?,?](Temp >= ? -> Temp <= ?)"
5114,"G[?,?](Resp <= ? | hr <= ?)"
5115,"G[?,?](SBP >= ? & Glasgow_Coma_Scale_Total >= ?)"
5116,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (Mort >= ?)"
5117,"G[?,?](SpO2 >= ? | tte <= ?)"
5118,"G[?,?](MET >= ? | Glasgow_Coma_Scale_Total <= ?)"
5119,"(s24_edrk <= ?) U[?,?] (LOS >= ?)"
5120,"(CALCIUM >= ?) U[?,?] (lds >= ?)"
5121,"G[?,?](POTASSIUM <= ? | SpO2 >= ?)"
5122,"(hr <= ?) U[?,?] (CALCIUM >= ?)"
5123,"G[?,?](ICU_Pt_Days <= ? | BLOOD_UREA_NITROGEN <= ?)"
5124,"G[?,?](LOS >= ? -> hr <= ?)"
5125,"(dfa >= ?) U[?,?] (n_edrk <= ?)"
5126,"G[?,?](n_evts <= ? & y <= ?)"
5127,"G[?,?](tte >= ? | Resp <= ?)"
5128,"G[?,?](SBP <= ? -> LOS >= ?)"
5129,"(ICU_Pt_Days <= ?) U[?,?] (edrk >= ?)"
5130,"G[?,?](CO2 >= ? | direct <= ?)"
5131,"G[?,?](Temp >= ? -> Resp >= ?)"
5132,"G[?,?](Glasgow_Coma_Scale_Total >= ? | n_evts >= ?)"
5133,"G[?,?](Resp <= ? | Glasgow_Coma_Scale_Total >= ?)"
5134,"(n_edrk >= ?) U[?,?] (edrk <= ?)"
5135,"G[?,?](Temp <= ? | LOS >= ?)"
5136,"(direct >= ?) U[?,?] (Mort >= ?)"
5137,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | MET <= ?)"
5138,"(tte >= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
5139,"(CREATININE >= ?) U[?,?] (PHOSPHORUS >= ?)"
5140,"G[?,?](Resp >= ? | Resp <= ?)"
5141,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> Glasgow_Coma_Scale_Total <= ?)"
5142,"(O2_Flow >= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
5143,"(n_edrk >= ?) U[?,?] (srr <= ?)"
5144,"(SpO2 <= ?) U[?,?] (O2_Flow >= ?)"
5145,"G[?,?](SODIUM <= ? | direct >= ?)"
5146,"G[?,?](s2_edrk <= ? -> ICU_Pt_Days >= ?)"
5147,"(y >= ?) U[?,?] (tte <= ?)"
5148,"F[?,?](Mort >= ? & MET >= ?)"
5149,"G[?,?](death <= ? | y <= ?)"
5150,"G[?,?](n_evts <= ? | hr <= ?)"
5151,"G[?,?](CO2 <= ? -> CHLORIDE <= ?)"
5152,"G[?,?](MET <= ? -> CALCIUM <= ?)"
5153,"(SpO2 >= ?) U[?,?] (MET <= ?)"
5154,"G[?,?](s8_hr <= ? | tte >= ?)"
5155,"G[?,?](SODIUM <= ? | Temp >= ?)"
5156,"G[?,?](Mort <= ? & O2_Flow <= ?)"
5157,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (GLUCOSE >= ?)"
5158,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> BLOOD_UREA_NITROGEN <= ?)"
5159,"(n_evts >= ?) U[?,?] (s8_edrk <= ?)"
5160,"(MET <= ?) U[?,?] (AF <= ?)"
5161,"(CHLORIDE <= ?) U[?,?] (cosen <= ?)"
5162,"G[?,?](hr <= ? | MET <= ?)"
5163,"G[?,?](n_evts <= ? -> ICU_Pt_Days <= ?)"
5164,"(HEMOGLOBIN >= ?) U[?,?] (PHOSPHORUS >= ?)"
5165,"(dfa <= ?) U[?,?] (lds >= ?)"
5166,"(HEMOGLOBIN >= ?) U[?,?] (LOS >= ?)"
5167,"(edrk >= ?) U[?,?] (n_edrk <= ?)"
5168,"(y <= ?) U[?,?] (Resp >= ?)"
5169,"G[?,?](s8_hr <= ? | SODIUM <= ?)"
5170,"G[?,?](POTASSIUM <= ? | n_evts <= ?)"
5171,"G[?,?](MAGNESIUM >= ? | SODIUM <= ?)"
5172,"G[?,?](MET >= ? -> CREATININE >= ?)"
5173,"(CO2 >= ?) U[?,?] (dfa <= ?)"
5174,"(s8_edrk <= ?) U[?,?] (O2_Flow <= ?)"
5175,"(s8_hr <= ?) U[?,?] (s24_edrk <= ?)"
5176,"G[?,?](LOS <= ? & tte >= ?)"
5177,"G[?,?](PHOSPHORUS >= ? | tte <= ?)"
5178,"(s24_hr <= ?) U[?,?] (s8_edrk >= ?)"
5179,"(MAGNESIUM >= ?) U[?,?] (tte >= ?)"
5180,"G[?,?](direct >= ? -> O2_Flow >= ?)"
5181,"G[?,?](CREATININE >= ? | Glasgow_Coma_Scale_Total >= ?)"
5182,"(Temp <= ?) U[?,?] (srr <= ?)"
5183,"(Temp <= ?) U[?,?] (PLATELET_COUNT >= ?)"
5184,"(SpO2 >= ?) U[?,?] (AF <= ?)"
5185,"F[?,?](y >= ? & LOS >= ?)"
5186,"G[?,?](BLOOD_UREA_NITROGEN <= ? | n_evts <= ?)"
5187,"G[?,?](direct <= ? | direct >= ?)"
5188,"G[?,?](ICU_Pt_Days >= ? -> Pulse <= ?)"
5189,"(CALCIUM <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
5190,"G[?,?](PLATELET_COUNT <= ? -> Resp <= ?)"
5191,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> HEMOGLOBIN <= ?)"
5192,"G[?,?](n_evts >= ? | ICU_Pt_Days <= ?)"
5193,"G[?,?](GLUCOSE <= ? -> O2_Flow <= ?)"
5194,"(y >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
5195,"(O2_Flow >= ?) U[?,?] (GLUCOSE >= ?)"
5196,"G[?,?](Temp <= ? -> MET <= ?)"
5197,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? -> y <= ?)"
5198,"(n_evts <= ?) U[?,?] (CO2 >= ?)"
5199,"(CREATININE <= ?) U[?,?] (s8_edrk >= ?)"
5200,"(LOS >= ?) U[?,?] (PHOSPHORUS >= ?)"
5201,"G[?,?](BLOOD_UREA_NITROGEN >= ? -> BLOOD_UREA_NITROGEN <= ?)"
5202,"G[?,?](n_evts >= ? | n_evts >= ?)"
5203,"(hr >= ?) U[?,?] (MET >= ?)"
5204,"(ICU_Pt_Days <= ?) U[?,?] (dfa <= ?)"
5205,"(SpO2 >= ?) U[?,?] (y >= ?)"
5206,"G[?,?](CALCIUM <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
5207,"G[?,?](n_evts <= ? | LOS <= ?)"
5208,"(n_edrk <= ?) U[?,?] (n_edrk <= ?)"
5209,"(SpO2 >= ?) U[?,?] (CALCIUM <= ?)"
5210,"G[?,?](CALCIUM >= ? -> O2_Flow <= ?)"
5211,"(O2_Flow <= ?) U[?,?] (Resp <= ?)"
5212,"G[?,?](O2_Flow <= ? | n_evts >= ?)"
5213,"G[?,?](death <= ? -> O2_Flow <= ?)"
5214,"G[?,?](LOS >= ? | Mort <= ?)"
5215,"G[?,?](MAGNESIUM >= ? | LOS >= ?)"
5216,"G[?,?](n_evts >= ? -> Mort <= ?)"
5217,"G[?,?](PHOSPHORUS <= ? -> tte >= ?)"
5218,"G[?,?](CHLORIDE >= ? | s8_hr <= ?)"
5219,"G[?,?](HEMOGLOBIN >= ? | PHOSPHORUS <= ?)"
5220,"G[?,?](PHOSPHORUS <= ? -> CHLORIDE <= ?)"
5221,"G[?,?](GLUCOSE <= ? | HEMOGLOBIN >= ?)"
5222,"(Resp >= ?) U[?,?] (death <= ?)"
5223,"G[?,?](direct <= ? | direct <= ?)"
5224,"(HEMOGLOBIN <= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
5225,"G[?,?](PHOSPHORUS >= ? | CHLORIDE <= ?)"
5226,"F[?,?](LOS <= ? & O2_Flow >= ?)"
5227,"(tte <= ?) U[?,?] (SpO2 <= ?)"
5228,"G[?,?](SpO2 >= ? | CHLORIDE <= ?)"
5229,"F[?,?](Glasgow_Coma_Scale_Total >= ? -> tte <= ?)"
5230,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> SpO2 >= ?)"
5231,"G[?,?](SBP <= ? -> Pulse >= ?)"
5232,"G[?,?](HEMOGLOBIN <= ? -> n_evts <= ?)"
5233,"G[?,?](CHLORIDE >= ? | Mort <= ?)"
5234,"(CALCIUM <= ?) U[?,?] (y <= ?)"
5235,"G[?,?](GLUCOSE <= ? -> Pulse <= ?)"
5236,"(O2_Flow >= ?) U[?,?] (n_evts <= ?)"
5237,"(hr >= ?) U[?,?] (s8_hr <= ?)"
5238,"(y <= ?) U[?,?] (CHLORIDE <= ?)"
5239,"G[?,?](LOS >= ? | Glasgow_Coma_Scale_Total >= ?)"
5240,"(edrk >= ?) U[?,?] (CALCIUM >= ?)"
5241,"(SBP <= ?) U[?,?] (AF <= ?)"
5242,"G[?,?](s2_edrk <= ? -> n_evts >= ?)"
5243,"G[?,?](SpO2 >= ? -> Resp >= ?)"
5244,"(Mort <= ?) U[?,?] (AF <= ?)"
5245,"G[?,?](HEMOGLOBIN >= ? | CREATININE <= ?)"
5246,"(CHLORIDE <= ?) U[?,?] (death >= ?)"
5247,"(MAGNESIUM >= ?) U[?,?] (LOS >= ?)"
5248,"(cosen <= ?) U[?,?] (edrk >= ?)"
5249,"G[?,?](PHOSPHORUS >= ? | CHLORIDE >= ?)"
5250,"G[?,?](Glasgow_Coma_Scale_Total >= ? | ICU_Pt_Days <= ?)"
5251,"(direct <= ?) U[?,?] (lds <= ?)"
5252,"(HEMOGLOBIN <= ?) U[?,?] (Temp >= ?)"
5253,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> death >= ?)"
5254,"G[?,?](SpO2 >= ? -> Temp <= ?)"
5255,"G[?,?](Pulse <= ? -> CHLORIDE <= ?)"
5256,"F[?,?](LOS >= ? & death >= ?)"
5257,"(s24_hr <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
5258,"(LOS >= ?) U[?,?] (HEMOGLOBIN >= ?)"
5259,"G[?,?](BLOOD_UREA_NITROGEN <= ? -> Resp <= ?)"
5260,"(af >= ?) U[?,?] (PLATELET_COUNT >= ?)"
5261,"G[?,?](n_evts >= ? -> death <= ?)"
5262,"G[?,?](CHLORIDE <= ? | PHOSPHORUS >= ?)"
5263,"G[?,?](HEMOGLOBIN >= ? -> Glasgow_Coma_Scale_Total <= ?)"
5264,"G[?,?](CO2 >= ? | BLOOD_UREA_NITROGEN <= ?)"
5265,"G[?,?](Resp >= ? | PHOSPHORUS >= ?)"
5266,"G[?,?](Pulse <= ? | tte >= ?)"
5267,"(dfa >= ?) U[?,?] (SpO2 <= ?)"
5268,"(LOS <= ?) U[?,?] (MET >= ?)"
5269,"(death <= ?) U[?,?] (hr >= ?)"
5270,"(ICU_Pt_Days <= ?) U[?,?] (LOS >= ?)"
5271,"G[?,?](y >= ? | SpO2 >= ?)"
5272,"G[?,?](PLATELET_COUNT <= ? -> death >= ?)"
5273,"(Pulse >= ?) U[?,?] (LOS >= ?)"
5274,"(GLUCOSE >= ?) U[?,?] (y <= ?)"
5275,"(direct <= ?) U[?,?] (Mort >= ?)"
5276,"(af <= ?) U[?,?] (LOS <= ?)"
5277,"(AF <= ?) U[?,?] (MAGNESIUM >= ?)"
5278,"G[?,?](ICU_Pt_Days <= ? -> MET >= ?)"
5279,"G[?,?](n_evts >= ? -> SBP >= ?)"
5280,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (cosen >= ?)"
5281,"G[?,?](Mort <= ? | CALCIUM <= ?)"
5282,"(Pulse >= ?) U[?,?] (death <= ?)"
5283,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (s8_edrk <= ?)"
5284,"(s24_edrk >= ?) U[?,?] (MET <= ?)"
5285,"G[?,?](MET <= ? -> BLOOD_UREA_NITROGEN >= ?)"
5286,"(HEMOGLOBIN <= ?) U[?,?] (LOS >= ?)"
5287,"G[?,?](ICU_Pt_Days <= ? | Mort >= ?)"
5288,"G[?,?](Temp <= ? | Resp >= ?)"
5289,"G[?,?](CO2 <= ? -> BLOOD_UREA_NITROGEN >= ?)"
5290,"G[?,?](CHLORIDE <= ? -> CALCIUM >= ?)"
5291,"(dfa >= ?) U[?,?] (PHOSPHORUS >= ?)"
5292,"(Mort <= ?) U[?,?] (SBP >= ?)"
5293,"(edrk <= ?) U[?,?] (CALCIUM >= ?)"
5294,"(MAGNESIUM >= ?) U[?,?] (ICU_Pt_Days >= ?)"
5295,"F[?,?](n_evts >= ? & Resp <= ?)"
5296,"(s24_edrk <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
5297,"F[?,?](tte <= ? -> Mort >= ?)"
5298,"G[?,?](Mort <= ? | n_evts >= ?)"
5299,"(s8_hr <= ?) U[?,?] (s24_hr <= ?)"
5300,"G[?,?](O2_Flow <= ? | MAGNESIUM >= ?)"
5301,"(lds >= ?) U[?,?] (HEMOGLOBIN >= ?)"
5302,"G[?,?](Pulse <= ? -> ICU_Pt_Days <= ?)"
5303,"G[?,?](HEMOGLOBIN >= ? | Glasgow_Coma_Scale_Total <= ?)"
5304,"G[?,?](y <= ? | HEMOGLOBIN >= ?)"
5305,"G[?,?](SpO2 <= ? -> LOS >= ?)"
5306,"(n_edrk <= ?) U[?,?] (Temp <= ?)"
5307,"G[?,?](direct <= ? | Glasgow_Coma_Scale_Total <= ?)"
5308,"G[?,?](SBP <= ? | death >= ?)"
5309,"G[?,?](SpO2 >= ? & y <= ?)"
5310,"(y <= ?) U[?,?] (MET <= ?)"
5311,"G[?,?](Temp <= ? -> CREATININE >= ?)"
5312,"(CREATININE >= ?) U[?,?] (n_evts <= ?)"
5313,"(ICU_Pt_Days <= ?) U[?,?] (CALCIUM >= ?)"
5314,"(AF >= ?) U[?,?] (lds <= ?)"
5315,"(Resp >= ?) U[?,?] (direct <= ?)"
5316,"(s24_hr <= ?) U[?,?] (direct <= ?)"
5317,"(Resp >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
5318,"(MET >= ?) U[?,?] (CALCIUM <= ?)"
5319,"(HEMOGLOBIN >= ?) U[?,?] (s8_edrk <= ?)"
5320,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (s8_edrk >= ?)"
5321,"G[?,?](Pulse <= ? & Mort <= ?)"
5322,"G[?,?](CREATININE >= ? -> PLATELET_COUNT <= ?)"
5323,"(Pulse >= ?) U[?,?] (s8_edrk >= ?)"
5324,"(CALCIUM <= ?) U[?,?] (hr >= ?)"
5325,"G[?,?](BLOOD_UREA_NITROGEN <= ? | POTASSIUM <= ?)"
5326,"(direct <= ?) U[?,?] (PHOSPHORUS >= ?)"
5327,"G[?,?](PLATELET_COUNT >= ? -> ICU_Pt_Days <= ?)"
5328,"(tte >= ?) U[?,?] (GLUCOSE >= ?)"
5329,"G[?,?](LOS <= ? -> CREATININE >= ?)"
5330,"(af >= ?) U[?,?] (lds <= ?)"
5331,"G[?,?](O2_Flow >= ? -> BLOOD_UREA_NITROGEN <= ?)"
5332,"(death >= ?) U[?,?] (s24_hr <= ?)"
5333,"F[?,?](death >= ? & y >= ?)"
5334,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> O2_Flow <= ?)"
5335,"(y >= ?) U[?,?] (Resp <= ?)"
5336,"(y <= ?) U[?,?] (dfa >= ?)"
5337,"(O2_Flow >= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
5338,"(Mort <= ?) U[?,?] (hr <= ?)"
5339,"G[?,?](CREATININE >= ? | GLUCOSE >= ?)"
5340,"G[?,?](tte >= ? -> MET <= ?)"
5341,"G[?,?](hr <= ? -> SpO2 <= ?)"
5342,"(Temp >= ?) U[?,?] (cosen >= ?)"
5343,"G[?,?](LOS <= ? -> HEMOGLOBIN >= ?)"
5344,"(MET >= ?) U[?,?] (ICU_Pt_Days <= ?)"
5345,"G[?,?](SpO2 <= ? -> MAGNESIUM >= ?)"
5346,"G[?,?](tte >= ? -> Pulse >= ?)"
5347,"G[?,?](BLOOD_UREA_NITROGEN >= ? | PHOSPHORUS <= ?)"
5348,"G[?,?](SODIUM <= ? -> Resp >= ?)"
5349,"(HEMOGLOBIN <= ?) U[?,?] (MAGNESIUM >= ?)"
5350,"(Resp <= ?) U[?,?] (y >= ?)"
5351,"G[?,?](tte >= ? | Glasgow_Coma_Scale_Total >= ?)"
5352,"G[?,?](s8_hr >= ? | Pulse >= ?)"
5353,"G[?,?](ICU_Pt_Days <= ? & MET <= ?)"
5354,"(s8_edrk <= ?) U[?,?] (AF >= ?)"
5355,"G[?,?](Temp >= ? | tte <= ?)"
5356,"(SBP <= ?) U[?,?] (Mort <= ?)"
5357,"(MET <= ?) U[?,?] (ICU_Pt_Days >= ?)"
5358,"G[?,?](LOS >= ? | death <= ?)"
5359,"(n_edrk <= ?) U[?,?] (Mort <= ?)"
5360,"G[?,?](n_evts >= ? | MET >= ?)"
5361,"G[?,?](POTASSIUM >= ? | BLOOD_UREA_NITROGEN <= ?)"
5362,"(edrk <= ?) U[?,?] (Mort <= ?)"
5363,"G[?,?](SBP <= ? | hr <= ?)"
5364,"G[?,?](CALCIUM >= ? -> HEMOGLOBIN >= ?)"
5365,"(Temp >= ?) U[?,?] (MET >= ?)"
5366,"(O2_Flow >= ?) U[?,?] (Resp <= ?)"
5367,"F[?,?](Resp <= ? & MET >= ?)"
5368,"G[?,?](Pulse >= ? | Resp <= ?)"
5369,"G[?,?](direct <= ? | LOS <= ?)"
5370,"G[?,?](death >= ? | Glasgow_Coma_Scale_Total >= ?)"
5371,"G[?,?](CHLORIDE <= ? -> POTASSIUM >= ?)"
5372,"G[?,?](PHOSPHORUS >= ? | CO2 >= ?)"
5373,"(CALCIUM >= ?) U[?,?] (s8_hr <= ?)"
5374,"G[?,?](SpO2 <= ? -> n_evts >= ?)"
5375,"G[?,?](SpO2 >= ? | CALCIUM <= ?)"
